run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,1063212347,1.0,1.0,2830,2394,True,0.8358799815177917,0.0,76.87416830000075
1,1718514980,1.0,1.0,2455,1937,True,0.8362450003623962,0.0,77.22788779999973
2,1197973900,1.0,1.0,1971,1599,True,0.8374699950218201,0.0,77.42963869999949
3,148632566,1.0,1.0,2818,2153,True,0.837054967880249,0.0,77.42140239999935
4,571431387,1.0,1.0,2780,1828,True,0.8353250026702881,0.0,77.55226369999946
