run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,1.0,1.0,3563,3512,True,0.32453998923301697,0.6500000059604645,116.38294830000041
1,827632318,1.0,0.949999988079071,,,False,0.2941649854183197,0.6500000059604645,116.29675189999989
2,911029250,1.0,1.0,4229,3936,True,0.33461999893188477,0.6500000059604645,116.33390400000008
3,1503424559,1.0,1.0,4208,3672,True,0.302949994802475,0.6500000059604645,116.3950375000004
