ExperimentCode,Task,IG,GM,TM,LI,HO,SP,AD,PopulationSparsityAvg,LifetimeSparsityAvg,SampleHoyerAvg,NeuronHoyerAvg,DeadNeuronAvg,MeanAbsCorrAvg,EffRankAvg,SpecializationAvg,PurityAvg,CentroidSepAvg,WithinJaccardAvg,BetweenJaccardAvg,JaccardGapAvg,PopulationSparsityMin,PopulationSparsityMax,LifetimeSparsityMin,LifetimeSparsityMax,SampleHoyerMin,SampleHoyerMax,NeuronHoyerMin,NeuronHoyerMax,DeadNeuronMin,DeadNeuronMax,MeanAbsCorrMin,MeanAbsCorrMax,EffRankMin,EffRankMax,SpecializationMin,SpecializationMax,PurityMin,PurityMax,CentroidSepMin,CentroidSepMax,WithinJaccardMin,WithinJaccardMax,BetweenJaccardMin,BetweenJaccardMax,JaccardGapMin,JaccardGapMax
OneOff_TM,parity,1,1,0,1,1,1,1,0.868744,0.868744,0.995054,0.829013,0.584800,0.068098,0.010035,0.044353,0.242616,0.517756,0.541665,0.535666,0.005999,0.807531,0.911562,0.807531,0.911562,0.991028,0.998451,0.726028,0.895118,0.196000,0.831000,0.054811,0.082482,0.008292,0.013313,0.023159,0.067025,0.099141,0.463342,0.312271,0.668746,0.301030,0.708855,0.299871,0.701373,0.001159,0.009327
