run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,0.9899999499320984,1.0,2198,1602,True,0.8555799722671509,0.6500000059604645,102.28717799999959
1,827632318,0.9899999499320984,1.0,3479,1692,True,0.8560099601745605,0.6500000059604645,102.1429422000001
2,911029250,0.9950000047683716,1.0,2218,1694,True,0.8561949729919434,0.6500000059604645,102.20214579999993
3,1503424559,0.9599999785423279,1.0,4489,1804,True,0.8536149859428406,0.6500000059604645,102.26562819999981
