ExperimentCode,Task,IG,GM,TM,LI,HO,SP,AD,PopulationSparsityAvg,LifetimeSparsityAvg,SampleHoyerAvg,NeuronHoyerAvg,DeadNeuronAvg,MeanAbsCorrAvg,EffRankAvg,SpecializationAvg,PurityAvg,CentroidSepAvg,WithinJaccardAvg,BetweenJaccardAvg,JaccardGapAvg,PopulationSparsityMin,PopulationSparsityMax,LifetimeSparsityMin,LifetimeSparsityMax,SampleHoyerMin,SampleHoyerMax,NeuronHoyerMin,NeuronHoyerMax,DeadNeuronMin,DeadNeuronMax,MeanAbsCorrMin,MeanAbsCorrMax,EffRankMin,EffRankMax,SpecializationMin,SpecializationMax,PurityMin,PurityMax,CentroidSepMin,CentroidSepMax,WithinJaccardMin,WithinJaccardMax,BetweenJaccardMin,BetweenJaccardMax,JaccardGapMin,JaccardGapMax
TwoOn_IG_AD,parity,1,0,0,0,0,0,1,0.569749,0.569749,0.648475,0.498736,0.000200,0.128664,0.228488,0.100876,0.647566,0.293346,0.317993,0.294054,0.023939,0.524041,0.673853,0.524041,0.673853,0.582497,0.891695,0.456292,0.594074,0.000000,0.001000,0.072138,0.176275,0.023674,0.313332,0.069915,0.205501,0.606687,0.690889,0.112328,0.735979,0.299538,0.376367,0.289710,0.296759,0.008023,0.079608
