run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,1.0,1.0,3673,3600,True,0.2917099893093109,0.6500000059604645,288.7508754003793
1,827632318,1.0,0.9099999666213989,,,False,0.28053000569343567,0.6500000059604645,269.7298412998207
2,911029250,1.0,1.0,4341,3992,True,0.3023099899291992,0.6500000059604645,292.25622839992866
3,1503424559,1.0,1.0,4490,3774,True,0.2895900011062622,0.6500000059604645,311.5108382999897
