run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,1063212347,1.0,1.0,2785,2356,True,0.786264955997467,0.0,96.20374019999872
1,1718514980,1.0,1.0,2380,1908,True,0.7872700095176697,0.0,96.48709569999846
2,1197973900,1.0,1.0,1969,1628,True,0.7838549613952637,0.0,96.57218020000073
3,148632566,1.0,1.0,2773,2158,True,0.7951149940490723,0.0,96.62573169999814
4,571431387,1.0,1.0,2536,1808,True,0.7811699509620667,0.0,96.7074031000011
