run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,1.0,1.0,3565,3511,True,0.3257399797439575,0.6500000059604645,290.18540299963206
1,827632318,1.0,0.949999988079071,,,False,0.29363998770713806,0.6500000059604645,287.9850246999413
2,911029250,1.0,1.0,4228,3935,True,0.335224986076355,0.6500000059604645,289.66617479966953
3,1503424559,1.0,1.0,4206,3668,True,0.3040899932384491,0.6500000059604645,288.47832510014996
