ExperimentCode,Task,IG,GM,TM,LI,HO,SP,AD,PopulationSparsityAvg,LifetimeSparsityAvg,SampleHoyerAvg,NeuronHoyerAvg,DeadNeuronAvg,MeanAbsCorrAvg,EffRankAvg,SpecializationAvg,PurityAvg,CentroidSepAvg,WithinJaccardAvg,BetweenJaccardAvg,JaccardGapAvg,PopulationSparsityMin,PopulationSparsityMax,LifetimeSparsityMin,LifetimeSparsityMax,SampleHoyerMin,SampleHoyerMax,NeuronHoyerMin,NeuronHoyerMax,DeadNeuronMin,DeadNeuronMax,MeanAbsCorrMin,MeanAbsCorrMax,EffRankMin,EffRankMax,SpecializationMin,SpecializationMax,PurityMin,PurityMax,CentroidSepMin,CentroidSepMax,WithinJaccardMin,WithinJaccardMax,BetweenJaccardMin,BetweenJaccardMax,JaccardGapMin,JaccardGapMax
TwoOn_GM_SP,xor,0,1,0,0,0,1,0,0.274921,0.274921,0.435588,0.349131,0.037750,0.400262,0.282777,0.176255,0.443585,8.874575,0.888363,0.828982,0.059382,0.267902,0.288775,0.267903,0.288775,0.412316,0.458591,0.336795,0.360551,0.033000,0.044000,0.357968,0.430881,0.247253,0.330879,0.149894,0.185887,0.417580,0.455104,4.868154,12.597207,0.882381,0.896081,0.816547,0.848767,0.047314,0.065834
