run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,101,93,True,0.8054789900779724,0.0,10,63.87791689999722
1,753160,1.0,1.0,118,109,True,0.6821810007095337,0.0,31,64.27910459999839
2,753161,1.0,1.0,89,74,True,0.6943470239639282,0.0,34,64.1890618000034
3,753162,0.998,1.0,102,91,True,0.640500009059906,0.0,430,64.23486910000065
4,753163,1.0,1.0,168,158,True,0.6726400256156921,0.0,6,63.98309179999342
