run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,41,33,True,0.8767139911651611,0.6500000059604645,7,58.738536799999565
1,753160,1.0,1.0,24,21,True,0.61558997631073,0.6500000059604645,9,59.444900899998174
2,753161,1.0,1.0,28,27,True,0.6549479961395264,0.6500000059604645,5,59.075519899997744
3,753162,1.0,1.0,29,26,True,0.883080005645752,0.6500000059604645,9,59.37215240000296
4,753163,1.0,1.0,35,30,True,0.7778409719467163,0.6500000059604645,11,59.91689120000228
