run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,0.9899999499320984,1.0,2180,1611,True,0.8539800047874451,0.6500000059604645,111.86558259999993
1,827632318,0.9799999594688416,1.0,3392,1673,True,0.8542699813842773,0.6500000059604645,111.78273730000001
2,911029250,0.9950000047683716,1.0,2395,1644,True,0.8549049496650696,0.6500000059604645,111.97352099999989
3,1503424559,0.9599999785423279,1.0,4452,1809,True,0.8513050079345703,0.6500000059604645,111.96210560000009
