run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,0.9899999499320984,1.0,2233,1558,True,0.8568649888038635,0.6500000059604645,284.6546387998387
1,827632318,0.9899999499320984,1.0,3200,1627,True,0.8565449714660645,0.6500000059604645,286.55160030024126
2,911029250,0.9950000047683716,1.0,2138,1706,True,0.8558650016784668,0.6500000059604645,306.54224650003016
3,1503424559,0.9599999785423279,1.0,4478,1785,True,0.8538749814033508,0.6500000059604645,307.4564279001206
