run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,62,54,True,0.6414499878883362,0.6500000059604645,4,33.75463720000016
1,753160,1.0,1.0,29,26,True,0.6057519912719727,0.6500000059604645,6,34.76978310000004
2,753161,1.0,1.0,42,34,True,0.6882789731025696,0.6500000059604645,6,33.89873890000035
3,753162,1.0,1.0,37,34,True,0.6886109709739685,0.6500000059604645,5,34.28523700000005
4,753163,1.0,1.0,47,41,True,0.634115993976593,0.6500000059604645,6,34.90172889999985
