run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,64,50,True,0.6710730195045471,0.6499750018119812,5,41.33206559999962
1,753160,1.0,1.0,28,26,True,0.5663459897041321,0.6500000059604645,6,41.46563900000183
2,753161,1.0,1.0,41,36,True,0.717179000377655,0.6500000059604645,8,42.293293800001265
3,753162,1.0,1.0,34,31,True,0.7189300060272217,0.6500000059604645,5,41.256494699999166
4,753163,1.0,1.0,42,36,True,0.6806250214576721,0.6500000059604645,7,41.44243869999991
