run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,20,16,True,0.857903003692627,0.6500000059604645,8,48.081024300001445
1,753160,1.0,1.0,15,14,True,0.8768770098686218,0.6500000059604645,7,47.673908999997366
2,753161,1.0,1.0,19,19,True,0.8454279899597168,0.6500000059604645,6,48.51006249999773
3,753162,1.0,1.0,13,12,True,0.8584030270576477,0.6500000059604645,8,47.97600329999841
4,753163,1.0,1.0,19,14,True,0.8752309679985046,0.6500000059604645,8,48.11282740000024
