run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,125,115,True,0.6854450106620789,0.0,8,50.49558029999753
1,753160,1.0,1.0,137,132,True,0.6697409749031067,0.0,14,50.586819500000274
2,753161,1.0,1.0,114,101,True,0.6930810213088989,0.0,16,50.982042899999215
3,753162,1.0,1.0,122,114,True,0.6610879898071289,0.0,11,50.42000510000071
4,753163,1.0,1.0,168,156,True,0.6288620233535767,0.0,8,50.095087099998636
