run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,27,18,True,0.9017009735107422,0.6500000059604645,8,60.28584590000082
1,753160,1.0,1.0,15,15,True,0.8510370254516602,0.6500000059604645,12,61.23183809999955
2,753161,1.0,1.0,22,20,True,0.8582980036735535,0.6500000059604645,11,60.59198230000038
3,753162,1.0,1.0,13,13,True,0.8538309931755066,0.6500000059604645,9,61.04930469999999
4,753163,1.0,1.0,21,16,True,0.8980429768562317,0.6500000059604645,13,60.65318019999995
