run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,25,19,True,0.8728699684143066,0.6500000059604645,7,38.06692589999875
1,753160,1.0,1.0,17,16,True,0.8778380155563354,0.6500000059604645,7,38.2749490999995
2,753161,1.0,1.0,28,23,True,0.8542640209197998,0.6500000059604645,6,38.4616747
3,753162,1.0,1.0,15,14,True,0.8679779767990112,0.6500000059604645,8,38.25670639999953
4,753163,1.0,1.0,23,18,True,0.8843989968299866,0.6499750018119812,8,38.31056969999918
