run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,1.0,1.0,3555,3502,True,0.3403799831867218,0.6500000059604645,107.66466670000045
1,827632318,1.0,0.949999988079071,,4999,False,0.305759996175766,0.6500000059604645,107.59566509999968
2,911029250,1.0,1.0,4220,3928,True,0.3502799868583679,0.6500000059604645,107.36446359999991
3,1503424559,1.0,1.0,4200,3661,True,0.32622000575065613,0.6500000059604645,107.6212303000002
