run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,1063212347,1.0,0.5649999976158142,,,False,0.20930999517440796,0.0,67.28639779999867
1,1718514980,1.0,0.5099999904632568,,,False,0.1939449906349182,0.0,67.5132735999996
2,1197973900,1.0,0.550000011920929,,,False,0.19044499099254608,0.0,67.74392039999839
3,148632566,1.0,0.4749999940395355,,,False,0.20198500156402588,0.0,67.89816900000005
4,571431387,1.0,0.35999998450279236,,,False,0.1928199976682663,0.0,67.81706870000016
