run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,1063212347,0.9749999642372131,1.0,2844,2343,True,0.8429849743843079,0.0,98.31214270000055
1,1718514980,0.9649999737739563,1.0,2456,1975,True,0.8447049856185913,0.0,98.7049436999987
2,1197973900,0.98499995470047,1.0,1995,1638,True,0.8435499668121338,0.0,99.0180290999997
3,148632566,0.9749999642372131,1.0,2773,2161,True,0.8446049690246582,0.0,99.04993909999757
4,571431387,0.9649999737739563,1.0,2692,1832,True,0.8406299948692322,0.0,99.12892190000275
