run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,46,37,True,0.8640789985656738,0.0,10,60.61148469999898
1,753160,1.0,1.0,51,45,True,0.8511809706687927,0.0,10,60.85766020000301
2,753161,1.0,1.0,51,46,True,0.8578230142593384,0.0,13,60.92407729999832
3,753162,1.0,1.0,56,46,True,0.8612239956855774,0.0,10,61.523577300002216
4,753163,1.0,1.0,60,51,True,0.8563339710235596,0.0,13,61.48157899999933
