run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,120,106,True,0.5883949995040894,0.0,12,42.89955249999912
1,753160,1.0,1.0,96,91,True,0.5270869731903076,0.0,145,42.74493059999986
2,753161,1.0,1.0,79,65,True,0.5421969890594482,0.0,125,42.951910699999644
3,753162,1.0,1.0,101,91,True,0.5188390016555786,0.0,126,42.570869299999686
4,753163,1.0,1.0,210,200,True,0.5161020159721375,0.0,228,42.49885429999995
