run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,24,18,True,0.8942310214042664,0.6500000059604645,6,55.034808299998986
1,753160,1.0,1.0,16,15,True,0.8605480194091797,0.6500000059604645,8,55.891571199998
2,753161,1.0,1.0,23,21,True,0.8645449876785278,0.6500000059604645,7,55.225591799997346
3,753162,1.0,1.0,14,13,True,0.878637969493866,0.6500000059604645,8,55.59505260000151
4,753163,1.0,1.0,23,16,True,0.8822759985923767,0.6500000059604645,8,55.178055499996844
