run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,1063212347,1.0,0.5699999928474426,,,False,0.2057349979877472,0.0,85.55343309999989
1,1718514980,1.0,0.5099999904632568,,,False,0.19780999422073364,0.0,86.21913329999916
2,1197973900,1.0,0.550000011920929,,,False,0.1944199949502945,0.0,86.39688940000087
3,148632566,1.0,0.4699999988079071,,,False,0.20183499157428741,0.0,86.50475519999964
4,571431387,1.0,0.35499998927116394,,,False,0.19286499917507172,0.0,86.54955850000078
