run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,1063212347,1.0,1.0,2759,2307,True,0.8231250047683716,0.0,110.78885330000048
1,1718514980,1.0,1.0,2358,1844,True,0.8239349722862244,0.0,111.36239679999926
2,1197973900,1.0,1.0,1972,1618,True,0.8171499967575073,0.0,111.52111960000184
3,148632566,1.0,1.0,2700,2136,True,0.8275349736213684,0.0,111.59437329999855
4,571431387,1.0,1.0,2524,1737,True,0.8062149882316589,0.0,111.61357990000033
