run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,0.9950000047683716,1.0,2310,1596,True,0.8575899600982666,0.6500000059604645,95.5259017
1,827632318,0.9899999499320984,1.0,3440,1704,True,0.8553499579429626,0.6500000059604645,90.94517380000002
2,911029250,0.9950000047683716,1.0,2374,1691,True,0.8562600016593933,0.6500000059604645,96.38357350000001
3,1503424559,0.9699999690055847,1.0,4426,1966,True,0.8535899519920349,0.6500000059604645,96.89424109999999
