run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,20,16,True,0.8852490186691284,0.6500000059604645,8,60.65887269999985
1,753160,1.0,1.0,15,14,True,0.8904730081558228,0.6500000059604645,7,61.370060499999454
2,753161,1.0,1.0,22,19,True,0.9021890163421631,0.6500000059604645,6,61.23967950000042
3,753162,1.0,1.0,13,12,True,0.9035620093345642,0.6500000059604645,8,60.93592510000053
4,753163,1.0,1.0,19,14,True,0.911126971244812,0.6500000059604645,8,61.10574609999912
