ExperimentCode,Task,IG,GM,TM,LI,HO,SP,AD,PopulationSparsityAvg,LifetimeSparsityAvg,SampleHoyerAvg,NeuronHoyerAvg,DeadNeuronAvg,MeanAbsCorrAvg,EffRankAvg,SpecializationAvg,PurityAvg,CentroidSepAvg,WithinJaccardAvg,BetweenJaccardAvg,JaccardGapAvg,PopulationSparsityMin,PopulationSparsityMax,LifetimeSparsityMin,LifetimeSparsityMax,SampleHoyerMin,SampleHoyerMax,NeuronHoyerMin,NeuronHoyerMax,DeadNeuronMin,DeadNeuronMax,MeanAbsCorrMin,MeanAbsCorrMax,EffRankMin,EffRankMax,SpecializationMin,SpecializationMax,PurityMin,PurityMax,CentroidSepMin,CentroidSepMax,WithinJaccardMin,WithinJaccardMax,BetweenJaccardMin,BetweenJaccardMax,JaccardGapMin,JaccardGapMax
TwoOn_LI_AD,xor,0,0,0,1,0,0,1,0.191653,0.191654,0.380573,0.297301,0.006400,0.435248,0.452847,0.109967,0.426646,2.065660,0.887313,0.851736,0.035576,0.183562,0.214562,0.183562,0.214562,0.377695,0.384573,0.288769,0.308994,0.001000,0.011000,0.425240,0.444112,0.439719,0.461095,0.100928,0.117630,0.414553,0.438712,1.807395,2.334709,0.876530,0.898993,0.833418,0.866532,0.030138,0.043112
