ExperimentCode,Task,IG,GM,TM,LI,HO,SP,AD,PopulationSparsityAvg,LifetimeSparsityAvg,SampleHoyerAvg,NeuronHoyerAvg,DeadNeuronAvg,MeanAbsCorrAvg,EffRankAvg,SpecializationAvg,PurityAvg,CentroidSepAvg,WithinJaccardAvg,BetweenJaccardAvg,JaccardGapAvg,PopulationSparsityMin,PopulationSparsityMax,LifetimeSparsityMin,LifetimeSparsityMax,SampleHoyerMin,SampleHoyerMax,NeuronHoyerMin,NeuronHoyerMax,DeadNeuronMin,DeadNeuronMax,MeanAbsCorrMin,MeanAbsCorrMax,EffRankMin,EffRankMax,SpecializationMin,SpecializationMax,PurityMin,PurityMax,CentroidSepMin,CentroidSepMax,WithinJaccardMin,WithinJaccardMax,BetweenJaccardMin,BetweenJaccardMax,JaccardGapMin,JaccardGapMax
TwoOff_TM_SP,parity,1,1,0,1,1,0,1,0.849730,0.849730,0.991155,0.771839,0.228000,0.051100,0.012678,0.124541,0.483949,0.418394,0.291167,0.281601,0.009566,0.840299,0.855318,0.840299,0.855318,0.986325,0.996214,0.741576,0.801316,0.032000,0.449000,0.047019,0.054003,0.010584,0.015344,0.092101,0.142275,0.358756,0.577045,0.119091,0.650073,0.168105,0.430157,0.161812,0.418014,0.006293,0.012144
