run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,1.0,1.0,2169,1605,True,0.8642099499702454,0.6500000059604645,77.92726939999989
1,827632318,1.0,0.9899999499320984,4921,1644,True,0.862434983253479,0.6500000059604645,77.85568290000015
2,911029250,1.0,0.9950000047683716,2254,1675,True,0.863224983215332,0.6500000059604645,77.73131550000016
3,1503424559,1.0,0.98499995470047,,1901,True,0.862019956111908,0.6500000059604645,78.04576139999995
