run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,1063212347,1.0,0.9899999499320984,2821,2323,True,0.7894799709320068,0.0,96.61886109999978
1,1718514980,1.0,1.0,2412,1897,True,0.7920249700546265,0.0,96.92317309999999
2,1197973900,1.0,1.0,1995,1643,True,0.7866050004959106,0.0,96.85361879999982
3,148632566,1.0,1.0,2787,2163,True,0.7968649864196777,0.0,96.96543099999963
4,571431387,1.0,1.0,2668,1761,True,0.7804299592971802,0.0,96.98522589999993
