ExperimentCode,Task,IG,GM,TM,LI,HO,SP,AD,PopulationSparsityAvg,LifetimeSparsityAvg,SampleHoyerAvg,NeuronHoyerAvg,DeadNeuronAvg,MeanAbsCorrAvg,EffRankAvg,SpecializationAvg,PurityAvg,CentroidSepAvg,WithinJaccardAvg,BetweenJaccardAvg,JaccardGapAvg,PopulationSparsityMin,PopulationSparsityMax,LifetimeSparsityMin,LifetimeSparsityMax,SampleHoyerMin,SampleHoyerMax,NeuronHoyerMin,NeuronHoyerMax,DeadNeuronMin,DeadNeuronMax,MeanAbsCorrMin,MeanAbsCorrMax,EffRankMin,EffRankMax,SpecializationMin,SpecializationMax,PurityMin,PurityMax,CentroidSepMin,CentroidSepMax,WithinJaccardMin,WithinJaccardMax,BetweenJaccardMin,BetweenJaccardMax,JaccardGapMin,JaccardGapMax
TwoOff_GM_AD,xor,1,0,1,1,1,1,0,0.870075,0.870075,0.861515,0.758846,0.000000,0.149624,0.351767,0.813166,0.904263,12.702630,0.291069,0.056297,0.234772,0.860237,0.876480,0.860237,0.876480,0.848553,0.870163,0.752880,0.763639,0.000000,0.000000,0.147323,0.151515,0.321552,0.389294,0.786984,0.832602,0.888583,0.917206,9.000505,16.404466,0.275702,0.319608,0.052296,0.062097,0.214542,0.262466
