ExperimentCode,Task,IG,GM,TM,LI,HO,SP,AD,PopulationSparsityAvg,LifetimeSparsityAvg,SampleHoyerAvg,NeuronHoyerAvg,DeadNeuronAvg,MeanAbsCorrAvg,EffRankAvg,SpecializationAvg,PurityAvg,CentroidSepAvg,WithinJaccardAvg,BetweenJaccardAvg,JaccardGapAvg,PopulationSparsityMin,PopulationSparsityMax,LifetimeSparsityMin,LifetimeSparsityMax,SampleHoyerMin,SampleHoyerMax,NeuronHoyerMin,NeuronHoyerMax,DeadNeuronMin,DeadNeuronMax,MeanAbsCorrMin,MeanAbsCorrMax,EffRankMin,EffRankMax,SpecializationMin,SpecializationMax,PurityMin,PurityMax,CentroidSepMin,CentroidSepMax,WithinJaccardMin,WithinJaccardMax,BetweenJaccardMin,BetweenJaccardMax,JaccardGapMin,JaccardGapMax
TwoOn_LI_SP,xor,0,0,0,1,0,1,0,0.304804,0.304804,0.440587,0.383061,0.115250,0.446650,0.281438,0.156706,0.408999,8.915863,0.895337,0.830054,0.065283,0.286733,0.322623,0.286732,0.322622,0.401709,0.466193,0.358698,0.397828,0.108000,0.124000,0.404446,0.493033,0.247386,0.325221,0.133973,0.168719,0.379362,0.424888,5.398067,12.897633,0.880746,0.917453,0.808600,0.868033,0.049420,0.072598
