run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,111,94,True,0.5887569785118103,0.0,7,42.6089465999994
1,753160,1.0,1.0,112,103,True,0.6025229692459106,0.0,6,42.78150470000037
2,753161,1.0,1.0,102,96,True,0.5844820141792297,0.0,6,42.71390790000078
3,753162,1.0,1.0,120,114,True,0.6082500219345093,0.0,6,42.54011709999941
4,753163,1.0,1.0,151,133,True,0.5752570033073425,0.0,6,42.452687299999525
