run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,119,108,True,0.5566549897193909,0.0,8,41.03596809999999
1,753160,1.0,1.0,136,131,True,0.5670689940452576,0.0,9,41.044032700000116
2,753161,1.0,1.0,113,105,True,0.5666139721870422,0.0,7,40.60814680000021
3,753162,1.0,1.0,122,117,True,0.5439079999923706,0.0,6,40.57464709999999
4,753163,1.0,1.0,175,163,True,0.5415830016136169,0.0,9,40.13491900000008
