run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,0.992,0.99,121,102,True,0.6645950078964233,0.0,45,47.90713280000273
1,753160,1.0,1.0,122,108,True,0.6622859835624695,0.0,7,48.5261505999988
2,753161,1.0,1.0,112,101,True,0.6610569953918457,0.0,9,47.986693200000445
3,753162,1.0,1.0,125,123,True,0.6412569880485535,0.0,8,48.36827519999861
4,753163,1.0,1.0,134,119,True,0.6301670074462891,0.0,12,48.257590100001835
