run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,125,115,True,0.5593979954719543,0.0,9,41.69268089999969
1,753160,1.0,1.0,282,274,True,0.5530909895896912,0.0,75,41.96179200000006
2,753161,1.0,1.0,163,123,True,0.5665019750595093,0.0,65,42.161196899998686
3,753162,1.0,1.0,259,204,True,0.5343700051307678,0.0,29,42.174404600000344
4,753163,1.0,1.0,244,235,True,0.5495970249176025,0.0,49,42.012006400000246
