run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,126,114,True,0.6440619826316833,0.0,12,49.74910960000125
1,753160,1.0,1.0,135,127,True,0.6379600167274475,0.0,8,49.92062269999951
2,753161,1.0,1.0,110,104,True,0.6154829859733582,0.0,11,49.8275149000001
3,753162,1.0,1.0,127,121,True,0.5857880115509033,0.0,6,49.82757010000205
4,753163,1.0,1.0,183,169,True,0.5555480122566223,0.0,7,49.84307270000136
