run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,1.0,1.0,3662,3593,True,0.26072999835014343,0.6500000059604645,111.74812700000075
1,827632318,1.0,0.9049999713897705,,,False,0.24721498787403107,0.6500000059604645,111.61830840000039
2,911029250,1.0,1.0,4237,3935,True,0.2749049961566925,0.6500000059604645,111.56797170000027
3,1503424559,1.0,1.0,4467,3775,True,0.26035499572753906,0.6500000059604645,111.62591319999956
