run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,80349449,0.9899999499320984,1.0,2233,1516,True,0.8549849987030029,0.6500000059604645,103.6583499999997
1,827632318,0.9799999594688416,1.0,3472,1657,True,0.8547549843788147,0.6500000059604645,103.70500979999997
2,911029250,0.9950000047683716,1.0,2304,1693,True,0.8555099964141846,0.6500000059604645,103.60499419999996
3,1503424559,0.9599999785423279,1.0,4487,1881,True,0.850504994392395,0.6500000059604645,103.72676589999992
