run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,62,48,True,0.7346919775009155,0.6500000059604645,4,40.672115499997744
1,753160,1.0,1.0,25,23,True,0.2698430120944977,0.6500000059604645,5,40.42943389999709
2,753161,1.0,1.0,38,33,True,0.6570770144462585,0.6500000059604645,5,41.07723360000091
3,753162,1.0,1.0,28,26,True,0.13913799822330475,0.6500000059604645,11,40.58546539999952
4,753163,1.0,1.0,43,39,True,0.7775840163230896,0.6500000059604645,4,40.73134419999769
