run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,wall_clock_seconds
0,1063212347,1.0,0.9899999499320984,2819,2344,True,0.7884500026702881,0.0,88.73368910000136
1,1718514980,1.0,1.0,2409,1940,True,0.7916049957275391,0.0,88.98211929999889
2,1197973900,1.0,1.0,1997,1647,True,0.7832300066947937,0.0,89.15132639999865
3,148632566,1.0,1.0,2778,2129,True,0.7992500066757202,0.0,89.16058259999772
4,571431387,1.0,1.0,2708,1784,True,0.7821049690246582,0.0,89.12521720000223
