run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,20,17,True,0.8788779973983765,0.6500000059604645,8,55.70906269999978
1,753160,1.0,1.0,15,14,True,0.8746609687805176,0.6500000059604645,8,56.6583971
2,753161,1.0,1.0,21,19,True,0.8619999885559082,0.6500000059604645,7,56.24059049999778
3,753162,1.0,1.0,13,13,True,0.8311060070991516,0.6500000059604645,11,56.16158460000224
4,753163,1.0,1.0,18,15,True,0.8642439842224121,0.6500000059604645,11,56.30933039999945
