run_index,seed,final_train_accuracy,final_test_accuracy,first_perfect_epoch,first_high_epoch,stable_high_accuracy,activation_sparsity,structural_sparsity,final_active_subnetwork_size,wall_clock_seconds
0,753159,1.0,1.0,64,51,True,0.8733339905738831,0.0,12,47.16216160000113
1,753160,1.0,1.0,69,60,True,0.845022976398468,0.0,10,46.858828299999004
2,753161,1.0,1.0,66,58,True,0.8492950201034546,0.0,6,47.076441299999715
3,753162,1.0,1.0,78,62,True,0.8584070205688477,0.0,11,46.78425309999875
4,753163,1.0,1.0,73,58,True,0.857338011264801,0.0,13,47.14301730000079
